date,store_id,product_id,units_sold,price,promo_flag
2025-05-26,STORE-03,PROD-06,78,33.84,0
2025-05-27,STORE-03,PROD-06,94,6.01,0
2025-05-28,STORE-03,PROD-06,87,22.43,0
2025-05-29,STORE-03,PROD-06,88,21.84,0
2025-05-30,STORE-03,PROD-06,85,49.94,0
2025-05-31,STORE-03,PROD-06,114,48.26,0
2025-06-01,STORE-03,PROD-06,125,19.89,0
2025-06-02,STORE-03,PROD-06,113,41.8,0
2025-06-03,STORE-03,PROD-06,102,37.79,0
2025-06-04,STORE-03,PROD-06,73,23.23,0
2025-06-05,STORE-03,PROD-06,87,11.27,0
2025-06-06,STORE-03,PROD-06,88,22.43,0
2025-06-07,STORE-03,PROD-06,96,49.81,0
2025-06-08,STORE-03,PROD-06,110,17.18,0
2025-06-09,STORE-03,PROD-06,96,16.26,0
2025-06-10,STORE-03,PROD-06,96,38.47,0
2025-06-11,STORE-03,PROD-06,86,13.77,0
2025-06-12,STORE-03,PROD-06,85,20.98,0
2025-06-13,STORE-03,PROD-06,99,24.36,0
2025-06-14,STORE-03,PROD-06,108,17.53,0
2025-06-15,STORE-03,PROD-06,99,23.93,0
2025-06-16,STORE-03,PROD-06,94,40.8,0
2025-06-17,STORE-03,PROD-06,82,28.02,0
2025-06-18,STORE-03,PROD-06,97,41.82,0
2025-06-19,STORE-03,PROD-06,72,29.35,0
2025-06-20,STORE-03,PROD-06,105,12.61,0
2025-06-21,STORE-03,PROD-06,102,25.47,0
2025-06-22,STORE-03,PROD-06,98,26.43,0
2025-06-23,STORE-03,PROD-06,88,33.04,0
2025-06-24,STORE-03,PROD-06,75,18.48,0
2025-06-25,STORE-03,PROD-06,87,16.7,0
2025-06-26,STORE-03,PROD-06,83,43.49,0
2025-06-27,STORE-03,PROD-06,81,20.01,0
2025-06-28,STORE-03,PROD-06,90,48.08,0
2025-06-29,STORE-03,PROD-06,94,44.35,0
2025-06-30,STORE-03,PROD-06,83,40.57,0
2025-07-01,STORE-03,PROD-06,75,42.82,0
2025-07-02,STORE-03,PROD-06,70,43.96,0
2025-07-03,STORE-03,PROD-06,78,11.87,0
2025-07-04,STORE-03,PROD-06,122,17.74,1
2025-07-05,STORE-03,PROD-06,81,47.06,0
2025-07-06,STORE-03,PROD-06,95,41.16,0
2025-07-07,STORE-03,PROD-06,71,26.43,0
2025-07-08,STORE-03,PROD-06,79,48.98,0
2025-07-09,STORE-03,PROD-06,72,48.41,0
2025-07-10,STORE-03,PROD-06,68,26.04,0
2025-07-11,STORE-03,PROD-06,66,20.31,0
2025-07-12,STORE-03,PROD-06,96,31.78,0
2025-07-13,STORE-03,PROD-06,82,11.11,0
2025-07-14,STORE-03,PROD-06,69,32.65,0
2025-07-15,STORE-03,PROD-06,67,7.71,0
2025-07-16,STORE-03,PROD-06,76,5.93,0
2025-07-17,STORE-03,PROD-06,63,13.27,0
2025-07-18,STORE-03,PROD-06,64,37.11,0
2025-07-19,STORE-03,PROD-06,80,44.66,0
2025-07-20,STORE-03,PROD-06,89,23.92,0
2025-07-21,STORE-03,PROD-06,71,7.28,0
2025-07-22,STORE-03,PROD-06,72,19.32,0
2025-07-23,STORE-03,PROD-06,78,34.12,0
2025-07-24,STORE-03,PROD-06,58,46.82,0
2025-07-25,STORE-03,PROD-06,65,6.44,0
2025-07-26,STORE-03,PROD-06,81,18.02,0
2025-07-27,STORE-03,PROD-06,72,49.77,0
2025-07-28,STORE-03,PROD-06,61,23.23,0
2025-07-29,STORE-03,PROD-06,59,47.99,0
2025-07-30,STORE-03,PROD-06,59,25.77,0
2025-07-31,STORE-03,PROD-06,64,18.72,0
2025-08-01,STORE-03,PROD-06,55,33.11,0
2025-08-02,STORE-03,PROD-06,80,27.78,0
2025-08-03,STORE-03,PROD-06,84,44.77,0
2025-08-04,STORE-03,PROD-06,56,32.46,0
2025-08-05,STORE-03,PROD-06,58,21.17,0
2025-08-06,STORE-03,PROD-06,58,49.39,0
2025-08-07,STORE-03,PROD-06,74,44.38,0
2025-08-08,STORE-03,PROD-06,63,27.99,0
2025-08-09,STORE-03,PROD-06,74,48.08,0
2025-08-10,STORE-03,PROD-06,73,12.14,0
2025-08-11,STORE-03,PROD-06,55,17.43,0
2025-08-12,STORE-03,PROD-06,59,25.33,0
2025-08-13,STORE-03,PROD-06,58,20.88,0
2025-08-14,STORE-03,PROD-06,51,20.23,0
2025-08-15,STORE-03,PROD-06,56,32.32,0
2025-08-16,STORE-03,PROD-06,70,8.59,0
2025-08-17,STORE-03,PROD-06,66,25.37,0
2025-08-18,STORE-03,PROD-06,69,20.8,1
2025-08-19,STORE-03,PROD-06,54,24.18,0
2025-08-20,STORE-03,PROD-06,55,21.07,0
2025-08-21,STORE-03,PROD-06,53,22.23,0
2025-08-22,STORE-03,PROD-06,58,32.16,0
2025-08-23,STORE-03,PROD-06,59,33.38,0
2025-08-24,STORE-03,PROD-06,62,43.44,0
2025-08-25,STORE-03,PROD-06,55,8.67,0
2025-08-26,STORE-03,PROD-06,48,21.69,0
2025-08-27,STORE-03,PROD-06,53,7.18,0
2025-08-28,STORE-03,PROD-06,48,18.22,0
2025-08-29,STORE-03,PROD-06,44,15.6,0
2025-08-30,STORE-03,PROD-06,67,17.27,0
2025-08-31,STORE-03,PROD-06,68,15.71,0
2025-09-01,STORE-03,PROD-06,54,34.86,0
2025-09-02,STORE-03,PROD-06,48,43.0,0
2025-09-03,STORE-03,PROD-06,56,10.86,0
2025-09-04,STORE-03,PROD-06,43,9.61,0
2025-09-05,STORE-03,PROD-06,48,37.75,0
2025-09-06,STORE-03,PROD-06,63,47.33,0
2025-09-07,STORE-03,PROD-06,69,31.6,0
2025-09-08,STORE-03,PROD-06,44,18.25,0
2025-09-09,STORE-03,PROD-06,41,30.11,0
2025-09-10,STORE-03,PROD-06,44,46.91,0
2025-09-11,STORE-03,PROD-06,52,33.16,0
2025-09-12,STORE-03,PROD-06,71,25.42,1
2025-09-13,STORE-03,PROD-06,53,23.37,0
2025-09-14,STORE-03,PROD-06,51,21.15,0
2025-09-15,STORE-03,PROD-06,45,18.68,0
2025-09-16,STORE-03,PROD-06,49,10.35,0
2025-09-17,STORE-03,PROD-06,38,6.78,0
2025-09-18,STORE-03,PROD-06,50,22.66,0
2025-09-19,STORE-03,PROD-06,45,48.95,0
2025-09-20,STORE-03,PROD-06,50,41.94,0
2025-09-21,STORE-03,PROD-06,55,9.88,0
2025-09-22,STORE-03,PROD-06,43,37.32,0
2025-09-23,STORE-03,PROD-06,46,27.04,0
2025-09-24,STORE-03,PROD-06,40,31.73,0
2025-09-25,STORE-03,PROD-06,46,41.33,0
2025-09-26,STORE-03,PROD-06,33,48.45,0
2025-09-27,STORE-03,PROD-06,55,9.83,0
2025-09-28,STORE-03,PROD-06,50,47.77,0
2025-09-29,STORE-03,PROD-06,48,40.03,0
2025-09-30,STORE-03,PROD-06,48,40.98,1
2025-10-01,STORE-03,PROD-06,44,22.38,0
2025-10-02,STORE-03,PROD-06,46,47.4,0
2025-10-03,STORE-03,PROD-06,46,45.83,0
2025-10-04,STORE-03,PROD-06,55,24.02,0
2025-10-05,STORE-03,PROD-06,68,43.98,0
2025-10-06,STORE-03,PROD-06,50,11.12,0
2025-10-07,STORE-03,PROD-06,71,42.8,1
2025-10-08,STORE-03,PROD-06,43,43.78,0
2025-10-09,STORE-03,PROD-06,50,22.18,0
2025-10-10,STORE-03,PROD-06,45,35.94,0
2025-10-11,STORE-03,PROD-06,55,44.78,0
2025-10-12,STORE-03,PROD-06,51,9.02,0
2025-10-13,STORE-03,PROD-06,49,45.19,0
2025-10-14,STORE-03,PROD-06,41,42.24,0
2025-10-15,STORE-03,PROD-06,39,10.49,0
2025-10-16,STORE-03,PROD-06,50,33.15,0
2025-10-17,STORE-03,PROD-06,50,40.72,0
2025-10-18,STORE-03,PROD-06,49,13.07,0
2025-10-19,STORE-03,PROD-06,61,5.76,0
2025-10-20,STORE-03,PROD-06,70,32.96,1
2025-10-21,STORE-03,PROD-06,47,5.49,0
2025-10-22,STORE-03,PROD-06,49,37.41,0
2025-10-23,STORE-03,PROD-06,48,43.66,0
2025-10-24,STORE-03,PROD-06,56,39.87,0
2025-10-25,STORE-03,PROD-06,56,39.22,0
2025-10-26,STORE-03,PROD-06,63,36.07,0
2025-10-27,STORE-03,PROD-06,51,34.05,0
2025-10-28,STORE-03,PROD-06,51,11.82,0
2025-10-29,STORE-03,PROD-06,42,43.23,0
2025-10-30,STORE-03,PROD-06,53,31.36,0
2025-10-31,STORE-03,PROD-06,48,38.94,0
2025-11-01,STORE-03,PROD-06,53,8.86,0
2025-11-02,STORE-03,PROD-06,64,20.23,0
2025-11-03,STORE-03,PROD-06,72,26.21,0
2025-11-04,STORE-03,PROD-06,45,9.81,0
2025-11-05,STORE-03,PROD-06,47,14.6,0
2025-11-06,STORE-03,PROD-06,51,27.4,0
2025-11-07,STORE-03,PROD-06,71,11.34,1
2025-11-08,STORE-03,PROD-06,58,6.54,0
2025-11-09,STORE-03,PROD-06,57,29.27,0
2025-11-10,STORE-03,PROD-06,62,30.79,0
2025-11-11,STORE-03,PROD-06,54,8.21,0
2025-11-12,STORE-03,PROD-06,48,46.71,0
2025-11-13,STORE-03,PROD-06,54,6.25,0
2025-11-14,STORE-03,PROD-06,61,46.38,0
2025-11-15,STORE-03,PROD-06,75,43.45,0
2025-11-16,STORE-03,PROD-06,61,43.41,0
2025-11-17,STORE-03,PROD-06,69,33.4,0
2025-11-18,STORE-03,PROD-06,49,43.07,0
2025-11-19,STORE-03,PROD-06,59,15.82,0
2025-11-20,STORE-03,PROD-06,51,35.0,0
2025-11-21,STORE-03,PROD-06,53,19.84,0
2025-11-22,STORE-03,PROD-06,76,34.35,0
2025-11-23,STORE-03,PROD-06,67,11.94,0
2025-11-24,STORE-03,PROD-06,55,14.41,0
2025-11-25,STORE-03,PROD-06,58,31.85,0
2025-11-26,STORE-03,PROD-06,56,25.49,0
2025-11-27,STORE-03,PROD-06,55,11.94,0
2025-11-28,STORE-03,PROD-06,67,30.81,0
2025-11-29,STORE-03,PROD-06,74,8.15,0
2025-11-30,STORE-03,PROD-06,111,42.69,1
2025-12-01,STORE-03,PROD-06,73,29.29,0
2025-12-02,STORE-03,PROD-06,65,15.17,0
2025-12-03,STORE-03,PROD-06,70,46.69,0
2025-12-04,STORE-03,PROD-06,55,19.76,0
2025-12-05,STORE-03,PROD-06,56,15.39,0
2025-12-06,STORE-03,PROD-06,92,22.43,0
2025-12-07,STORE-03,PROD-06,72,17.3,0
2025-12-08,STORE-03,PROD-06,61,15.79,0
2025-12-09,STORE-03,PROD-06,72,7.71,0
2025-12-10,STORE-03,PROD-06,54,7.35,0
2025-12-11,STORE-03,PROD-06,73,36.23,0
2025-12-12,STORE-03,PROD-06,76,41.32,0
2025-12-13,STORE-03,PROD-06,73,36.27,0
2025-12-14,STORE-03,PROD-06,85,41.06,0
2025-12-15,STORE-03,PROD-06,74,49.14,0
2025-12-16,STORE-03,PROD-06,68,31.36,0
2025-12-17,STORE-03,PROD-06,56,20.02,0
2025-12-18,STORE-03,PROD-06,67,48.01,0
2025-12-19,STORE-03,PROD-06,69,18.42,0
2025-12-20,STORE-03,PROD-06,90,18.51,0
2025-12-21,STORE-03,PROD-06,74,30.57,0
2025-12-22,STORE-03,PROD-06,88,13.68,0
2025-12-23,STORE-03,PROD-06,79,28.64,0
2025-12-24,STORE-03,PROD-06,76,30.53,0
2025-12-25,STORE-03,PROD-06,76,17.73,0
2025-12-26,STORE-03,PROD-06,81,45.63,0
2025-12-27,STORE-03,PROD-06,85,44.26,0
2025-12-28,STORE-03,PROD-06,103,6.09,0
2025-12-29,STORE-03,PROD-06,76,15.32,0
2025-12-30,STORE-03,PROD-06,82,38.52,0
2024-01-01,STORE-01,PROD-07,23,16.63,0
2024-01-02,STORE-01,PROD-07,21,33.91,0
2024-01-03,STORE-01,PROD-07,21,25.95,0
2024-01-04,STORE-01,PROD-07,30,23.48,0
2024-01-05,STORE-01,PROD-07,25,45.07,0
2024-01-06,STORE-01,PROD-07,30,48.12,0
2024-01-07,STORE-01,PROD-07,37,31.01,0
2024-01-08,STORE-01,PROD-07,25,30.9,0
2024-01-09,STORE-01,PROD-07,29,48.08,0
2024-01-10,STORE-01,PROD-07,30,23.99,0
2024-01-11,STORE-01,PROD-07,38,7.38,1
2024-01-12,STORE-01,PROD-07,26,13.56,0
2024-01-13,STORE-01,PROD-07,32,45.98,0
2024-01-14,STORE-01,PROD-07,38,41.63,0
2024-01-15,STORE-01,PROD-07,26,12.71,0
2024-01-16,STORE-01,PROD-07,28,32.31,0
2024-01-17,STORE-01,PROD-07,26,9.45,0
2024-01-18,STORE-01,PROD-07,29,25.6,0
2024-01-19,STORE-01,PROD-07,28,20.13,0
2024-01-20,STORE-01,PROD-07,37,30.43,0
2024-01-21,STORE-01,PROD-07,37,44.14,0
2024-01-22,STORE-01,PROD-07,33,13.64,0
2024-01-23,STORE-01,PROD-07,30,6.29,0
2024-01-24,STORE-01,PROD-07,29,10.81,0
2024-01-25,STORE-01,PROD-07,25,38.77,0
2024-01-26,STORE-01,PROD-07,30,28.54,0
2024-01-27,STORE-01,PROD-07,39,7.32,0
2024-01-28,STORE-01,PROD-07,37,17.82,0
2024-01-29,STORE-01,PROD-07,27,14.72,0
2024-01-30,STORE-01,PROD-07,32,39.03,0
2024-01-31,STORE-01,PROD-07,30,10.49,0
2024-02-01,STORE-01,PROD-07,35,20.84,0
2024-02-02,STORE-01,PROD-07,33,8.1,0
2024-02-03,STORE-01,PROD-07,37,32.36,0
2024-02-04,STORE-01,PROD-07,38,6.56,0
2024-02-05,STORE-01,PROD-07,34,46.35,0
2024-02-06,STORE-01,PROD-07,29,6.13,0
2024-02-07,STORE-01,PROD-07,35,42.57,0
2024-02-08,STORE-01,PROD-07,33,32.39,0
2024-02-09,STORE-01,PROD-07,36,5.89,0
2024-02-10,STORE-01,PROD-07,41,39.4,0
2024-02-11,STORE-01,PROD-07,39,12.44,0
2024-02-12,STORE-01,PROD-07,31,32.18,0
2024-02-13,STORE-01,PROD-07,27,7.54,0
2024-02-14,STORE-01,PROD-07,37,8.33,0
2024-02-15,STORE-01,PROD-07,32,12.8,0
2024-02-16,STORE-01,PROD-07,35,19.43,0
2024-02-17,STORE-01,PROD-07,41,43.91,0
2024-02-18,STORE-01,PROD-07,40,11.58,0
2024-02-19,STORE-01,PROD-07,28,22.34,0
2024-02-20,STORE-01,PROD-07,26,39.86,0
2024-02-21,STORE-01,PROD-07,30,9.54,0
2024-02-22,STORE-01,PROD-07,34,49.84,0
2024-02-23,STORE-01,PROD-07,35,42.36,0
2024-02-24,STORE-01,PROD-07,46,27.93,0
2024-02-25,STORE-01,PROD-07,37,12.82,0
2024-02-26,STORE-01,PROD-07,35,27.56,0
2024-02-27,STORE-01,PROD-07,41,24.32,0
2024-02-28,STORE-01,PROD-07,36,49.88,0
2024-02-29,STORE-01,PROD-07,38,11.54,0
2024-03-01,STORE-01,PROD-07,34,39.94,0
2024-03-02,STORE-01,PROD-07,37,44.62,0
2024-03-03,STORE-01,PROD-07,43,42.72,0
2024-03-04,STORE-01,PROD-07,32,35.98,0
2024-03-05,STORE-01,PROD-07,36,10.1,0
2024-03-06,STORE-01,PROD-07,34,29.01,0
2024-03-07,STORE-01,PROD-07,37,43.76,0
2024-03-08,STORE-01,PROD-07,35,23.3,0
2024-03-09,STORE-01,PROD-07,35,27.98,0
2024-03-10,STORE-01,PROD-07,43,45.36,0
2024-03-11,STORE-01,PROD-07,33,34.85,0
2024-03-12,STORE-01,PROD-07,35,49.37,0
2024-03-13,STORE-01,PROD-07,37,39.14,0
2024-03-14,STORE-01,PROD-07,33,17.48,0
2024-03-15,STORE-01,PROD-07,31,43.28,0
2024-03-16,STORE-01,PROD-07,40,23.33,0
2024-03-17,STORE-01,PROD-07,41,45.27,0
2024-03-18,STORE-01,PROD-07,36,34.35,0
2024-03-19,STORE-01,PROD-07,35,15.7,0
2024-03-20,STORE-01,PROD-07,39,39.47,0
2024-03-21,STORE-01,PROD-07,34,17.44,0
2024-03-22,STORE-01,PROD-07,40,20.59,0
2024-03-23,STORE-01,PROD-07,41,42.19,0
2024-03-24,STORE-01,PROD-07,45,13.81,0
2024-03-25,STORE-01,PROD-07,37,23.97,0
2024-03-26,STORE-01,PROD-07,40,30.87,0
2024-03-27,STORE-01,PROD-07,44,33.8,0
2024-03-28,STORE-01,PROD-07,35,34.48,0
2024-03-29,STORE-01,PROD-07,35,16.67,0
2024-03-30,STORE-01,PROD-07,34,42.9,0
2024-03-31,STORE-01,PROD-07,48,24.22,0
2024-04-01,STORE-01,PROD-07,43,41.27,0
2024-04-02,STORE-01,PROD-07,34,11.76,0
2024-04-03,STORE-01,PROD-07,37,30.15,0
2024-04-04,STORE-01,PROD-07,35,28.55,0
2024-04-05,STORE-01,PROD-07,31,37.23,0
2024-04-06,STORE-01,PROD-07,43,17.01,0
2024-04-07,STORE-01,PROD-07,39,10.97,0
2024-04-08,STORE-01,PROD-07,28,42.31,0
2024-04-09,STORE-01,PROD-07,33,10.28,0
2024-04-10,STORE-01,PROD-07,36,9.26,0
2024-04-11,STORE-01,PROD-07,46,7.68,0
2024-04-12,STORE-01,PROD-07,36,34.04,0
2024-04-13,STORE-01,PROD-07,39,38.02,0
2024-04-14,STORE-01,PROD-07,39,29.64,0
2024-04-15,STORE-01,PROD-07,39,30.47,0
2024-04-16,STORE-01,PROD-07,34,38.6,0
2024-04-17,STORE-01,PROD-07,36,6.18,0
2024-04-18,STORE-01,PROD-07,34,28.19,0
2024-04-19,STORE-01,PROD-07,36,7.36,0
2024-04-20,STORE-01,PROD-07,45,18.99,0
2024-04-21,STORE-01,PROD-07,40,45.13,0
2024-04-22,STORE-01,PROD-07,33,7.17,0
2024-04-23,STORE-01,PROD-07,37,23.48,0
2024-04-24,STORE-01,PROD-07,31,28.67,0
2024-04-25,STORE-01,PROD-07,29,17.07,0
2024-04-26,STORE-01,PROD-07,39,28.65,0
2024-04-27,STORE-01,PROD-07,42,7.31,0
2024-04-28,STORE-01,PROD-07,30,10.02,0
2024-04-29,STORE-01,PROD-07,39,10.9,0
2024-04-30,STORE-01,PROD-07,30,11.73,0
2024-05-01,STORE-01,PROD-07,38,27.46,0
2024-05-02,STORE-01,PROD-07,34,24.23,0
2024-05-03,STORE-01,PROD-07,26,6.33,0
2024-05-04,STORE-01,PROD-07,45,23.23,0
2024-05-05,STORE-01,PROD-07,37,32.69,0
2024-05-06,STORE-01,PROD-07,28,7.65,0
2024-05-07,STORE-01,PROD-07,26,43.11,0
2024-05-08,STORE-01,PROD-07,31,37.87,0
2024-05-09,STORE-01,PROD-07,37,25.73,0
2024-05-10,STORE-01,PROD-07,31,18.03,0
2024-05-11,STORE-01,PROD-07,44,43.08,0
2024-05-12,STORE-01,PROD-07,43,37.58,0
2024-05-13,STORE-01,PROD-07,28,23.34,0
2024-05-14,STORE-01,PROD-07,36,44.49,0
2024-05-15,STORE-01,PROD-07,34,20.62,0
2024-05-16,STORE-01,PROD-07,34,23.58,0
2024-05-17,STORE-01,PROD-07,36,42.58,0
2024-05-18,STORE-01,PROD-07,38,43.68,0
2024-05-19,STORE-01,PROD-07,42,6.72,0
2024-05-20,STORE-01,PROD-07,27,48.67,0
2024-05-21,STORE-01,PROD-07,31,47.56,0
2024-05-22,STORE-01,PROD-07,28,37.9,0
2024-05-23,STORE-01,PROD-07,26,49.37,0
2024-05-24,STORE-01,PROD-07,31,26.43,0
2024-05-25,STORE-01,PROD-07,39,17.15,0
2024-05-26,STORE-01,PROD-07,41,26.91,0
2024-05-27,STORE-01,PROD-07,31,34.26,0
2024-05-28,STORE-01,PROD-07,28,29.69,0
2024-05-29,STORE-01,PROD-07,29,23.23,0
2024-05-30,STORE-01,PROD-07,30,16.57,0
2024-05-31,STORE-01,PROD-07,27,38.14,0
2024-06-01,STORE-01,PROD-07,41,40.33,0
2024-06-02,STORE-01,PROD-07,37,16.04,0
2024-06-03,STORE-01,PROD-07,30,15.34,0
2024-06-04,STORE-01,PROD-07,31,13.98,0
2024-06-05,STORE-01,PROD-07,36,11.41,0
2024-06-06,STORE-01,PROD-07,28,10.79,0
2024-06-07,STORE-01,PROD-07,33,41.19,0
2024-06-08,STORE-01,PROD-07,32,13.67,0
2024-06-09,STORE-01,PROD-07,33,12.56,0
2024-06-10,STORE-01,PROD-07,22,46.54,0
2024-06-11,STORE-01,PROD-07,45,24.37,1
2024-06-12,STORE-01,PROD-07,29,22.07,0
2024-06-13,STORE-01,PROD-07,39,28.9,1
2024-06-14,STORE-01,PROD-07,33,40.29,0
2024-06-15,STORE-01,PROD-07,37,10.21,0
2024-06-16,STORE-01,PROD-07,34,30.14,0
2024-06-17,STORE-01,PROD-07,27,43.53,0
2024-06-18,STORE-01,PROD-07,26,34.03,0
2024-06-19,STORE-01,PROD-07,27,32.31,0
2024-06-20,STORE-01,PROD-07,28,10.98,0
2024-06-21,STORE-01,PROD-07,25,24.96,0
2024-06-22,STORE-01,PROD-07,34,23.96,0
2024-06-23,STORE-01,PROD-07,32,42.71,0
2024-06-24,STORE-01,PROD-07,27,23.75,0
2024-06-25,STORE-01,PROD-07,25,11.17,0
2024-06-26,STORE-01,PROD-07,24,49.4,0
2024-06-27,STORE-01,PROD-07,27,5.71,0
2024-06-28,STORE-01,PROD-07,29,48.7,0
2024-06-29,STORE-01,PROD-07,26,22.61,0
2024-06-30,STORE-01,PROD-07,31,22.05,0
2024-07-01,STORE-01,PROD-07,24,23.22,0
2024-07-02,STORE-01,PROD-07,27,16.24,0
2024-07-03,STORE-01,PROD-07,25,21.69,0
2024-07-04,STORE-01,PROD-07,24,5.06,0
2024-07-05,STORE-01,PROD-07,25,12.7,0
2024-07-06,STORE-01,PROD-07,33,16.41,0
2024-07-07,STORE-01,PROD-07,30,18.94,0
2024-07-08,STORE-01,PROD-07,35,8.72,1
2024-07-09,STORE-01,PROD-07,23,6.46,0
2024-07-10,STORE-01,PROD-07,26,14.36,0
2024-07-11,STORE-01,PROD-07,25,5.03,0
2024-07-12,STORE-01,PROD-07,22,8.91,0
2024-07-13,STORE-01,PROD-07,28,25.74,0
2024-07-14,STORE-01,PROD-07,28,16.14,0
2024-07-15,STORE-01,PROD-07,26,31.06,0
2024-07-16,STORE-01,PROD-07,21,29.61,0
2024-07-17,STORE-01,PROD-07,24,48.76,0
2024-07-18,STORE-01,PROD-07,24,31.61,0
2024-07-19,STORE-01,PROD-07,27,20.62,0
2024-07-20,STORE-01,PROD-07,28,20.09,0
2024-07-21,STORE-01,PROD-07,34,25.58,1
2024-07-22,STORE-01,PROD-07,21,39.44,0
2024-07-23,STORE-01,PROD-07,18,43.36,0
2024-07-24,STORE-01,PROD-07,21,49.2,0
2024-07-25,STORE-01,PROD-07,20,5.69,0
2024-07-26,STORE-01,PROD-07,19,20.09,0
2024-07-27,STORE-01,PROD-07,26,42.99,0
2024-07-28,STORE-01,PROD-07,23,18.36,0
2024-07-29,STORE-01,PROD-07,20,9.59,0
2024-07-30,STORE-01,PROD-07,25,41.68,0
2024-07-31,STORE-01,PROD-07,19,15.4,0
2024-08-01,STORE-01,PROD-07,22,49.41,0
2024-08-02,STORE-01,PROD-07,21,12.6,0
2024-08-03,STORE-01,PROD-07,27,27.16,0
2024-08-04,STORE-01,PROD-07,25,26.48,0
2024-08-05,STORE-01,PROD-07,16,21.62,0
2024-08-06,STORE-01,PROD-07,20,33.59,0
2024-08-07,STORE-01,PROD-07,20,38.39,0
2024-08-08,STORE-01,PROD-07,21,49.21,0
2024-08-09,STORE-01,PROD-07,18,38.52,0
2024-08-10,STORE-01,PROD-07,27,27.38,0
2024-08-11,STORE-01,PROD-07,23,38.34,0
2024-08-12,STORE-01,PROD-07,18,8.36,0
2024-08-13,STORE-01,PROD-07,17,33.82,0
2024-08-14,STORE-01,PROD-07,19,20.89,0
2024-08-15,STORE-01,PROD-07,17,41.04,0
2024-08-16,STORE-01,PROD-07,20,19.55,0
2024-08-17,STORE-01,PROD-07,22,6.23,0
2024-08-18,STORE-01,PROD-07,20,34.3,0
2024-08-19,STORE-01,PROD-07,17,45.54,0
2024-08-20,STORE-01,PROD-07,16,8.76,0
2024-08-21,STORE-01,PROD-07,19,7.47,0
2024-08-22,STORE-01,PROD-07,18,39.79,0
2024-08-23,STORE-01,PROD-07,17,10.32,0
2024-08-24,STORE-01,PROD-07,23,49.07,0
2024-08-25,STORE-01,PROD-07,22,12.02,0
2024-08-26,STORE-01,PROD-07,26,13.92,1
2024-08-27,STORE-01,PROD-07,16,25.09,0
2024-08-28,STORE-01,PROD-07,17,20.06,0
2024-08-29,STORE-01,PROD-07,21,17.6,0
2024-08-30,STORE-01,PROD-07,19,41.42,0
2024-08-31,STORE-01,PROD-07,19,36.73,0
2024-09-01,STORE-01,PROD-07,19,47.2,0
2024-09-02,STORE-01,PROD-07,18,20.9,0
2024-09-03,STORE-01,PROD-07,15,8.08,0
2024-09-04,STORE-01,PROD-07,15,25.64,0
2024-09-05,STORE-01,PROD-07,16,11.52,0
2024-09-06,STORE-01,PROD-07,16,10.43,0
2024-09-07,STORE-01,PROD-07,19,25.33,0
2024-09-08,STORE-01,PROD-07,18,25.08,0
2024-09-09,STORE-01,PROD-07,16,49.68,0
2024-09-10,STORE-01,PROD-07,16,30.89,0
2024-09-11,STORE-01,PROD-07,18,22.06,0
2024-09-12,STORE-01,PROD-07,12,8.63,0
2024-09-13,STORE-01,PROD-07,15,13.89,0
2024-09-14,STORE-01,PROD-07,20,6.99,0
2024-09-15,STORE-01,PROD-07,20,37.41,0
2024-09-16,STORE-01,PROD-07,15,20.95,0
2024-09-17,STORE-01,PROD-07,16,30.16,0
2024-09-18,STORE-01,PROD-07,18,31.33,0
2024-09-19,STORE-01,PROD-07,15,6.02,0
2024-09-20,STORE-01,PROD-07,13,22.18,0
2024-09-21,STORE-01,PROD-07,18,23.64,0
2024-09-22,STORE-01,PROD-07,19,10.23,0
2024-09-23,STORE-01,PROD-07,14,43.55,0
2024-09-24,STORE-01,PROD-07,12,32.35,0
2024-09-25,STORE-01,PROD-07,21,8.34,1
2024-09-26,STORE-01,PROD-07,12,18.96,0
2024-09-27,STORE-01,PROD-07,13,9.62,0
2024-09-28,STORE-01,PROD-07,27,9.08,1
2024-09-29,STORE-01,PROD-07,18,23.1,0
2024-09-30,STORE-01,PROD-07,15,34.0,0
2024-10-01,STORE-01,PROD-07,18,36.99,0
2024-10-02,STORE-01,PROD-07,23,49.92,1
2024-10-03,STORE-01,PROD-07,15,19.16,0
2024-10-04,STORE-01,PROD-07,14,36.39,0
2024-10-05,STORE-01,PROD-07,21,26.06,0
2024-10-06,STORE-01,PROD-07,20,12.01,0
2024-10-07,STORE-01,PROD-07,14,20.7,0
2024-10-08,STORE-01,PROD-07,17,31.77,0
2024-10-09,STORE-01,PROD-07,14,42.73,0
2024-10-10,STORE-01,PROD-07,15,26.23,0
2024-10-11,STORE-01,PROD-07,15,30.49,0
2024-10-12,STORE-01,PROD-07,19,28.97,0
2024-10-13,STORE-01,PROD-07,18,33.54,0
2024-10-14,STORE-01,PROD-07,26,11.39,1
2024-10-15,STORE-01,PROD-07,13,15.83,0
2024-10-16,STORE-01,PROD-07,15,7.65,0
2024-10-17,STORE-01,PROD-07,12,41.92,0
2024-10-18,STORE-01,PROD-07,16,43.96,0
2024-10-19,STORE-01,PROD-07,20,36.6,0
2024-10-20,STORE-01,PROD-07,19,26.27,0
2024-10-21,STORE-01,PROD-07,15,45.88,0
2024-10-22,STORE-01,PROD-07,16,32.79,0
2024-10-23,STORE-01,PROD-07,17,25.74,0
2024-10-24,STORE-01,PROD-07,19,43.26,0
